date,exdate,strike_price,cp_flag,best_bid,best_offer,am_settlement
2026-01-06,2026-01-07,2800000.0,C,4093.2,4111.3,1
2026-01-06,2026-01-07,3000000.0,C,3893.2,3911.2,1
2026-01-06,2026-01-07,3200000.0,C,3693.2,3711.3,1
2026-01-06,2026-01-07,3400000.0,C,3493.3,3511.1,1
2026-01-06,2026-01-07,3600000.0,C,3293.3,3311.4,1
2026-01-06,2026-01-07,3800000.0,C,3093.4,3111.5,1
2026-01-06,2026-01-07,4000000.0,C,2893.4,2911.5,1
2026-01-06,2026-01-07,4200000.0,C,2693.5,2711.5,1
2026-01-06,2026-01-07,4400000.0,C,2493.5,2511.6,1
2026-01-06,2026-01-07,4600000.0,C,2293.5,2311.6,1
2026-01-06,2026-01-07,4800000.0,C,2093.6,2111.7,1
2026-01-06,2026-01-07,5000000.0,C,1893.6,1911.7,1
2026-01-06,2026-01-07,5200000.0,C,1693.7,1711.8,1
2026-01-06,2026-01-07,5400000.0,C,1493.7,1511.8,1
2026-01-06,2026-01-07,5500000.0,C,1393.7,1411.8,1
2026-01-06,2026-01-07,5600000.0,C,1293.8,1311.9,1
2026-01-06,2026-01-07,5700000.0,C,1193.8,1211.9,1
2026-01-06,2026-01-07,5800000.0,C,1093.8,1111.9,1
2026-01-06,2026-01-07,5825000.0,C,1068.8,1086.9,1
2026-01-06,2026-01-07,5850000.0,C,1043.8,1061.7,1
2026-01-06,2026-01-07,5875000.0,C,1018.8,1036.9,1
2026-01-06,2026-01-07,5900000.0,C,993.8,1011.9,1
2026-01-06,2026-01-07,5925000.0,C,968.9,987.0,1
2026-01-06,2026-01-07,5950000.0,C,943.9,962.0,1
2026-01-06,2026-01-07,5975000.0,C,918.9,937.0,1
2026-01-06,2026-01-07,6000000.0,C,893.9,912.0,1
2026-01-06,2026-01-07,6025000.0,C,868.9,887.0,1
2026-01-06,2026-01-07,6050000.0,C,843.9,862.0,1
2026-01-06,2026-01-07,6075000.0,C,818.9,837.0,1
2026-01-06,2026-01-07,6100000.0,C,793.9,812.0,1
2026-01-06,2026-01-07,6125000.0,C,768.9,787.0,1
2026-01-06,2026-01-07,6150000.0,C,743.9,762.0,1
2026-01-06,2026-01-07,6175000.0,C,718.9,736.8,1
2026-01-06,2026-01-07,6200000.0,C,693.9,712.0,1
2026-01-06,2026-01-07,6225000.0,C,668.9,687.0,1
2026-01-06,2026-01-07,6250000.0,C,644.0,662.1,1
2026-01-06,2026-01-07,6275000.0,C,619.0,637.1,1
2026-01-06,2026-01-07,6300000.0,C,594.0,612.1,1
2026-01-06,2026-01-07,6310000.0,C,584.0,602.1,1
2026-01-06,2026-01-07,6320000.0,C,574.0,592.1,1
2026-01-06,2026-01-07,6325000.0,C,569.0,586.2,1
2026-01-06,2026-01-07,6330000.0,C,563.2,581.2,1
