date,exdate,strike_price,cp_flag,best_bid,best_offer,am_settlement
2026-03-03,2026-03-04,2800000.0,C,4064.3,4083.1,1
2026-03-03,2026-03-04,3000000.0,C,3863.9,3882.4,1
2026-03-03,2026-03-04,3200000.0,C,3663.4,3683.1,1
2026-03-03,2026-03-04,3400000.0,C,3463.4,3482.0,1
2026-03-03,2026-03-04,3600000.0,C,3263.4,3283.2,1
2026-03-03,2026-03-04,3800000.0,C,3064.1,3084.0,1
2026-03-03,2026-03-04,4000000.0,C,2863.6,2883.1,1
2026-03-03,2026-03-04,4200000.0,C,2664.6,2682.2,1
2026-03-03,2026-03-04,4400000.0,C,2463.6,2484.1,1
2026-03-03,2026-03-04,4600000.0,C,2264.7,2283.5,1
2026-03-03,2026-03-04,4800000.0,C,2063.7,2083.0,1
2026-03-03,2026-03-04,5000000.0,C,1864.8,1883.5,1
2026-03-03,2026-03-04,5200000.0,C,1663.8,1682.6,1
2026-03-03,2026-03-04,5400000.0,C,1463.9,1483.8,1
2026-03-03,2026-03-04,5400000.0,P,0.05,0.1,1
2026-03-03,2026-03-04,5500000.0,C,1364.9,1384.4,1
2026-03-03,2026-03-04,5500000.0,P,0.05,0.1,1
2026-03-03,2026-03-04,5600000.0,C,1263.2,1284.2,1
2026-03-03,2026-03-04,5600000.0,P,0.05,0.15,1
2026-03-03,2026-03-04,5700000.0,C,1165.0,1182.6,1
2026-03-03,2026-03-04,5700000.0,P,0.05,0.15,1
2026-03-03,2026-03-04,5800000.0,C,1069.9,1079.1,1
2026-03-03,2026-03-04,5800000.0,P,0.05,0.15,1
2026-03-03,2026-03-04,5850000.0,C,1020.0,1029.0,1
2026-03-03,2026-03-04,5850000.0,P,0.05,0.2,1
2026-03-03,2026-03-04,5875000.0,C,995.0,1004.5,1
2026-03-03,2026-03-04,5875000.0,P,0.05,0.2,1
2026-03-03,2026-03-04,5900000.0,C,969.9,979.0,1
2026-03-03,2026-03-04,5900000.0,P,0.05,0.15,1
2026-03-03,2026-03-04,5925000.0,C,944.7,953.8,1
2026-03-03,2026-03-04,5925000.0,P,0.05,0.2,1
2026-03-03,2026-03-04,5950000.0,C,919.7,929.1,1
2026-03-03,2026-03-04,5950000.0,P,0.1,0.2,1
2026-03-03,2026-03-04,5975000.0,C,894.8,904.4,1
2026-03-03,2026-03-04,5975000.0,P,0.1,0.2,1
2026-03-03,2026-03-04,6000000.0,C,869.8,879.4,1
