date,exdate,strike_price,cp_flag,best_bid,best_offer,am_settlement
2026-06-04,2026-06-05,2800000.0,C,4743.6,4765.4,1
2026-06-04,2026-06-05,3000000.0,C,4543.7,4566.3,1
2026-06-04,2026-06-05,3200000.0,C,4343.8,4365.6,1
2026-06-04,2026-06-05,3400000.0,C,4143.9,4166.6,1
2026-06-04,2026-06-05,3600000.0,C,3944.0,3966.1,1
2026-06-04,2026-06-05,3800000.0,C,3744.1,3766.5,1
2026-06-04,2026-06-05,4000000.0,C,3544.2,3566.0,1
2026-06-04,2026-06-05,4200000.0,C,3344.2,3366.7,1
2026-06-04,2026-06-05,4400000.0,C,3144.3,3166.2,1
2026-06-04,2026-06-05,4600000.0,C,2944.4,2967.2,1
2026-06-04,2026-06-05,4800000.0,C,2744.5,2767.1,1
2026-06-04,2026-06-05,5000000.0,C,2544.6,2567.2,1
2026-06-04,2026-06-05,5100000.0,C,2444.6,2467.4,1
2026-06-04,2026-06-05,5200000.0,C,2344.7,2367.3,1
2026-06-04,2026-06-05,5300000.0,C,2244.7,2266.9,1
2026-06-04,2026-06-05,5350000.0,C,2194.8,2217.5,1
2026-06-04,2026-06-05,5400000.0,C,2144.8,2167.5,1
2026-06-04,2026-06-05,5450000.0,C,2094.8,2117.6,1
2026-06-04,2026-06-05,5500000.0,C,2044.8,2067.0,1
2026-06-04,2026-06-05,5550000.0,C,1994.9,2017.0,1
2026-06-04,2026-06-05,5600000.0,C,1944.9,1967.7,1
2026-06-04,2026-06-05,5650000.0,C,1894.9,1916.8,1
2026-06-04,2026-06-05,5700000.0,C,1844.9,1867.6,1
2026-06-04,2026-06-05,5750000.0,C,1794.9,1817.7,1
2026-06-04,2026-06-05,5800000.0,C,1745.0,1767.7,1
2026-06-04,2026-06-05,5850000.0,C,1695.0,1717.8,1
2026-06-04,2026-06-05,5875000.0,C,1670.0,1692.8,1
2026-06-04,2026-06-05,5900000.0,C,1645.0,1667.7,1
2026-06-04,2026-06-05,5925000.0,C,1620.0,1642.7,1
2026-06-04,2026-06-05,5950000.0,C,1595.0,1617.2,1
2026-06-04,2026-06-05,5975000.0,C,1570.1,1592.7,1
2026-06-04,2026-06-05,6000000.0,C,1545.6,1566.9,1
2026-06-04,2026-06-05,6025000.0,C,1520.1,1542.7,1
2026-06-04,2026-06-05,6050000.0,C,1495.1,1517.9,1
2026-06-04,2026-06-05,6075000.0,C,1470.1,1492.6,1
2026-06-04,2026-06-05,6100000.0,C,1445.1,1467.0,1
2026-06-04,2026-06-05,6125000.0,C,1420.1,1442.3,1
2026-06-04,2026-06-05,6150000.0,C,1395.1,1417.9,1
2026-06-04,2026-06-05,6175000.0,C,1370.2,1392.7,1
2026-06-04,2026-06-05,6200000.0,C,1345.2,1367.8,1
2026-06-04,2026-06-05,6225000.0,C,1320.2,1343.0,1
2026-06-04,2026-06-05,6250000.0,C,1295.2,1317.8,1
2026-06-04,2026-06-05,6275000.0,C,1274.4,1293.0,1
2026-06-04,2026-06-05,6300000.0,C,1245.2,1267.9,1
2026-06-04,2026-06-05,6325000.0,C,1220.2,1242.4,1
2026-06-04,2026-06-05,6350000.0,C,1195.2,1217.9,1
2026-06-04,2026-06-05,6375000.0,C,1170.3,1193.0,1
2026-06-04,2026-06-05,6400000.0,C,1145.3,1168.0,1
2026-06-04,2026-06-05,6410000.0,C,1135.3,1157.9,1
2026-06-04,2026-06-05,6420000.0,C,1125.7,1147.9,1
2026-06-04,2026-06-05,6425000.0,C,1120.3,1143.0,1
2026-06-04,2026-06-05,6430000.0,C,1115.3,1137.9,1
2026-06-04,2026-06-05,6440000.0,C,1105.3,1127.2,1
2026-06-04,2026-06-05,6450000.0,C,1095.3,1118.1,1
2026-06-04,2026-06-05,6460000.0,C,1085.3,1107.2,1
2026-06-04,2026-06-05,6470000.0,C,1075.3,1098.0,1
2026-06-04,2026-06-05,6475000.0,C,1070.3,1093.0,1
2026-06-04,2026-06-05,6480000.0,C,1065.3,1087.2,1
2026-06-04,2026-06-05,6490000.0,C,1055.3,1078.1,1
2026-06-04,2026-06-05,6500000.0,C,1046.0,1067.2,1
2026-06-04,2026-06-05,6500000.0,P,0.05,0.1,1
2026-06-04,2026-06-05,6510000.0,C,1035.3,1057.9,1
2026-06-04,2026-06-05,6510000.0,P,0.05,0.1,1
2026-06-04,2026-06-05,6520000.0,C,1025.3,1048.0,1
2026-06-04,2026-06-05,6525000.0,C,1020.3,1043.1,1
2026-06-04,2026-06-05,6530000.0,C,1015.3,1038.1,1
2026-06-04,2026-06-05,6540000.0,C,1005.4,1028.1,1
2026-06-04,2026-06-05,6550000.0,C,995.4,1018.1,1
2026-06-04,2026-06-05,6560000.0,C,985.4,1008.1,1
2026-06-04,2026-06-05,6570000.0,C,975.4,998.0,1
2026-06-04,2026-06-05,6575000.0,C,970.4,993.1,1
2026-06-04,2026-06-05,6580000.0,C,965.4,988.0,1
2026-06-04,2026-06-05,6590000.0,C,955.8,978.1,1
2026-06-04,2026-06-05,6600000.0,C,949.4,968.1,1
2026-06-04,2026-06-05,6610000.0,C,935.4,957.2,1
2026-06-04,2026-06-05,6620000.0,C,925.4,948.2,1
2026-06-04,2026-06-05,6625000.0,C,920.4,942.3,1
2026-06-04,2026-06-05,6630000.0,C,915.4,937.5,1
2026-06-04,2026-06-05,6640000.0,C,905.4,927.3,1
2026-06-04,2026-06-05,6650000.0,C,895.4,918.2,1
2026-06-04,2026-06-05,6660000.0,C,885.4,908.0,1
2026-06-04,2026-06-05,6670000.0,C,875.4,898.2,1
2026-06-04,2026-06-05,6675000.0,C,870.4,893.2,1
2026-06-04,2026-06-05,6680000.0,C,865.4,888.1,1
2026-06-04,2026-06-05,6690000.0,C,855.4,878.2,1
2026-06-04,2026-06-05,6700000.0,C,845.4,868.0,1
2026-06-04,2026-06-05,6710000.0,C,835.5,858.1,1
2026-06-04,2026-06-05,6720000.0,C,825.5,848.2,1
2026-06-04,2026-06-05,6725000.0,C,820.5,843.2,1
2026-06-04,2026-06-05,6730000.0,C,816.0,838.2,1
2026-06-04,2026-06-05,6740000.0,C,805.5,828.2,1
2026-06-04,2026-06-05,6750000.0,C,795.5,817.3,1
2026-06-04,2026-06-05,6760000.0,C,785.5,808.2,1
2026-06-04,2026-06-05,6770000.0,C,775.5,798.2,1
2026-06-04,2026-06-05,6770000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6775000.0,C,770.5,793.2,1
2026-06-04,2026-06-05,6775000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6780000.0,C,765.5,788.2,1
2026-06-04,2026-06-05,6780000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6790000.0,C,755.5,778.3,1
2026-06-04,2026-06-05,6790000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6800000.0,C,745.5,768.1,1
2026-06-04,2026-06-05,6800000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6810000.0,C,735.5,758.1,1
2026-06-04,2026-06-05,6810000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6820000.0,C,725.5,748.2,1
2026-06-04,2026-06-05,6820000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6825000.0,C,720.5,743.3,1
2026-06-04,2026-06-05,6825000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6830000.0,C,715.5,738.1,1
2026-06-04,2026-06-05,6830000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6840000.0,C,705.5,728.2,1
2026-06-04,2026-06-05,6840000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6850000.0,C,695.5,718.3,1
2026-06-04,2026-06-05,6850000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6860000.0,C,685.6,708.3,1
2026-06-04,2026-06-05,6860000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6870000.0,C,675.6,698.3,1
2026-06-04,2026-06-05,6870000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6875000.0,C,670.6,693.3,1
2026-06-04,2026-06-05,6875000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6880000.0,C,665.6,688.3,1
2026-06-04,2026-06-05,6880000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6890000.0,C,655.6,678.3,1
2026-06-04,2026-06-05,6890000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6900000.0,C,645.6,668.3,1
2026-06-04,2026-06-05,6900000.0,P,0.05,0.15,1
2026-06-04,2026-06-05,6910000.0,C,635.6,658.3,1
2026-06-04,2026-06-05,6910000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6920000.0,C,625.6,648.1,1
2026-06-04,2026-06-05,6920000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6925000.0,C,620.6,643.1,1
2026-06-04,2026-06-05,6925000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6930000.0,C,615.6,638.2,1
2026-06-04,2026-06-05,6930000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6940000.0,C,605.6,628.4,1
2026-06-04,2026-06-05,6940000.0,P,0.05,0.2,1
2026-06-04,2026-06-05,6950000.0,C,595.6,618.2,1
