date,exdate,strike_price,cp_flag,best_bid,best_offer,am_settlement
2025-12-26,2025-12-29,2800000.0,C,4120.3,4137.7,1
2025-12-26,2025-12-29,3000000.0,C,3920.4,3937.8,1
2025-12-26,2025-12-29,3200000.0,C,3720.5,3737.9,1
2025-12-26,2025-12-29,3400000.0,C,3520.9,3538.7,1
2025-12-26,2025-12-29,3600000.0,C,3320.9,3338.8,1
2025-12-26,2025-12-29,3800000.0,C,3120.8,3138.1,1
2025-12-26,2025-12-29,4000000.0,C,2920.9,2938.2,1
2025-12-26,2025-12-29,4200000.0,C,2721.3,2738.3,1
2025-12-26,2025-12-29,4400000.0,C,2521.2,2539.4,1
2025-12-26,2025-12-29,4600000.0,C,2320.9,2338.5,1
2025-12-26,2025-12-29,4800000.0,C,2121.0,2138.7,1
2025-12-26,2025-12-29,5000000.0,C,1921.3,1938.7,1
2025-12-26,2025-12-29,5200000.0,C,1721.4,1738.8,1
2025-12-26,2025-12-29,5400000.0,C,1521.5,1538.9,1
2025-12-26,2025-12-29,5500000.0,C,1421.6,1438.9,1
2025-12-26,2025-12-29,5600000.0,C,1321.7,1339.7,1
2025-12-26,2025-12-29,5700000.0,C,1221.7,1239.1,1
2025-12-26,2025-12-29,5775000.0,C,1146.9,1164.8,1
2025-12-26,2025-12-29,5800000.0,C,1121.5,1139.1,1
2025-12-26,2025-12-29,5825000.0,C,1096.5,1114.3,1
2025-12-26,2025-12-29,5850000.0,C,1072.0,1090.1,1
2025-12-26,2025-12-29,5875000.0,C,1046.8,1064.2,1
2025-12-26,2025-12-29,5900000.0,C,1021.8,1039.2,1
2025-12-26,2025-12-29,5900000.0,P,0.05,0.1,1
2025-12-26,2025-12-29,5925000.0,C,997.0,1014.9,1
2025-12-26,2025-12-29,5925000.0,P,0.05,0.1,1
2025-12-26,2025-12-29,5950000.0,C,972.0,989.9,1
2025-12-26,2025-12-29,5950000.0,P,0.05,0.1,1
2025-12-26,2025-12-29,5975000.0,C,947.1,965.3,1
2025-12-26,2025-12-29,5975000.0,P,0.05,0.15,1
2025-12-26,2025-12-29,6000000.0,C,926.9,934.4,1
2025-12-26,2025-12-29,6000000.0,P,0.05,0.15,1
2025-12-26,2025-12-29,6025000.0,C,897.1,915.0,1
2025-12-26,2025-12-29,6025000.0,P,0.05,0.15,1
2025-12-26,2025-12-29,6050000.0,C,872.1,890.0,1
2025-12-26,2025-12-29,6050000.0,P,0.1,0.15,1
2025-12-26,2025-12-29,6075000.0,C,846.9,864.3,1
2025-12-26,2025-12-29,6075000.0,P,0.05,0.15,1
2025-12-26,2025-12-29,6100000.0,C,821.7,839.3,1
2025-12-26,2025-12-29,6100000.0,P,0.1,0.15,1
2025-12-26,2025-12-29,6125000.0,C,797.2,815.3,1
2025-12-26,2025-12-29,6125000.0,P,0.1,0.15,1
2025-12-26,2025-12-29,6150000.0,C,772.3,790.4,1
2025-12-26,2025-12-29,6150000.0,P,0.1,0.2,1
2025-12-26,2025-12-29,6175000.0,C,747.0,764.4,1
2025-12-26,2025-12-29,6175000.0,P,0.1,0.2,1
2025-12-26,2025-12-29,6200000.0,C,722.0,739.4,1
2025-12-26,2025-12-29,6200000.0,P,0.1,0.2,1
2025-12-26,2025-12-29,6225000.0,C,696.8,714.4,1
2025-12-26,2025-12-29,6225000.0,P,0.15,0.2,1
2025-12-26,2025-12-29,6250000.0,C,671.8,689.5,1
2025-12-26,2025-12-29,6250000.0,P,0.15,0.2,1
2025-12-26,2025-12-29,6275000.0,C,647.1,664.5,1
2025-12-26,2025-12-29,6275000.0,P,0.15,0.25,1
2025-12-26,2025-12-29,6300000.0,C,622.3,640.2,1
2025-12-26,2025-12-29,6300000.0,P,0.15,0.25,1
2025-12-26,2025-12-29,6320000.0,C,602.1,619.5,1
2025-12-26,2025-12-29,6320000.0,P,0.2,0.25,1
2025-12-26,2025-12-29,6325000.0,C,596.9,614.5,1
2025-12-26,2025-12-29,6325000.0,P,0.2,0.25,1
